,model_name,frame_number,people,error,perc_error,time,filter,model_name_true,people_true
700,ssd_mobilenet_v1_ppn_coco,701.0,8,1.0,0.0,52.865761689291105,7.0,Ground Truth,8
701,ssd_mobilenet_v1_ppn_coco,702.0,6,1.0,0.25,52.94117647058824,7.0,Ground Truth,8
702,ssd_mobilenet_v1_ppn_coco,703.0,7,1.0,0.125,53.01659125188537,7.0,Ground Truth,8
703,ssd_mobilenet_v1_ppn_coco,704.0,7,1.0,0.125,53.09200603318251,7.0,Ground Truth,8
704,ssd_mobilenet_v1_ppn_coco,705.0,9,1.0,0.125,53.16742081447964,7.0,Ground Truth,8
705,ssd_mobilenet_v1_ppn_coco,706.0,9,1.0,0.125,53.242835595776775,7.0,Ground Truth,8
706,ssd_mobilenet_v1_ppn_coco,707.0,8,1.0,0.0,53.31825037707391,7.0,Ground Truth,8
707,ssd_mobilenet_v1_ppn_coco,708.0,8,1.0,0.0,53.39366515837104,7.0,Ground Truth,8
708,ssd_mobilenet_v1_ppn_coco,709.0,5,1.0,0.375,53.46907993966818,7.0,Ground Truth,8
709,ssd_mobilenet_v1_ppn_coco,710.0,8,1.0,0.0,53.54449472096531,7.0,Ground Truth,8
710,ssd_mobilenet_v1_ppn_coco,711.0,9,1.0,0.125,53.619909502262445,7.0,Ground Truth,8
711,ssd_mobilenet_v1_ppn_coco,712.0,8,1.0,0.0,53.69532428355958,7.0,Ground Truth,8
712,ssd_mobilenet_v1_ppn_coco,713.0,7,0.0,0.125,53.77073906485671,8.0,Ground Truth,8
713,ssd_mobilenet_v1_ppn_coco,714.0,8,0.0,0.0,53.84615384615385,8.0,Ground Truth,8
714,ssd_mobilenet_v1_ppn_coco,715.0,7,0.0,0.125,53.92156862745098,8.0,Ground Truth,8
715,ssd_mobilenet_v1_ppn_coco,716.0,9,0.0,0.125,53.996983408748115,8.0,Ground Truth,8
716,ssd_mobilenet_v1_ppn_coco,717.0,9,0.0,0.125,54.07239819004525,8.0,Ground Truth,8
717,ssd_mobilenet_v1_ppn_coco,718.0,9,0.0,0.125,54.14781297134238,8.0,Ground Truth,8
718,ssd_mobilenet_v1_ppn_coco,719.0,10,0.0,0.25,54.22322775263952,8.0,Ground Truth,8
719,ssd_mobilenet_v1_ppn_coco,720.0,10,0.0,0.25,54.29864253393665,8.0,Ground Truth,8
720,ssd_mobilenet_v1_ppn_coco,721.0,11,0.0,0.375,54.374057315233784,8.0,Ground Truth,8
721,ssd_mobilenet_v1_ppn_coco,722.0,8,0.0,0.0,54.44947209653092,8.0,Ground Truth,8
722,ssd_mobilenet_v1_ppn_coco,723.0,8,0.0,0.0,54.52488687782805,8.0,Ground Truth,8
723,ssd_mobilenet_v1_ppn_coco,724.0,6,0.0,0.25,54.600301659125186,8.0,Ground Truth,8
724,ssd_mobilenet_v1_ppn_coco,725.0,6,0.0,0.25,54.67571644042232,8.0,Ground Truth,8
725,ssd_mobilenet_v1_ppn_coco,726.0,6,0.0,0.25,54.751131221719454,8.0,Ground Truth,8
726,ssd_mobilenet_v1_ppn_coco,727.0,6,1.0,0.25,54.826546003016595,7.0,Ground Truth,8
727,ssd_mobilenet_v1_ppn_coco,728.0,5,1.0,0.375,54.90196078431373,7.0,Ground Truth,8
728,ssd_mobilenet_v1_ppn_coco,729.0,5,1.0,0.375,54.97737556561086,7.0,Ground Truth,8
729,ssd_mobilenet_v1_ppn_coco,730.0,7,1.0,0.125,55.052790346908,7.0,Ground Truth,8
730,ssd_mobilenet_v1_ppn_coco,731.0,7,1.0,0.125,55.12820512820513,7.0,Ground Truth,8
731,ssd_mobilenet_v1_ppn_coco,732.0,8,1.0,0.0,55.203619909502265,7.0,Ground Truth,8
732,ssd_mobilenet_v1_ppn_coco,733.0,9,1.0,0.125,55.2790346907994,7.0,Ground Truth,8
733,ssd_mobilenet_v1_ppn_coco,734.0,8,1.0,0.0,55.35444947209653,7.0,Ground Truth,8
734,ssd_mobilenet_v1_ppn_coco,735.0,8,1.0,0.0,55.42986425339367,7.0,Ground Truth,8
735,ssd_mobilenet_v1_ppn_coco,736.0,7,1.0,0.125,55.5052790346908,7.0,Ground Truth,8
736,ssd_mobilenet_v1_ppn_coco,737.0,7,1.0,0.125,55.580693815987935,7.0,Ground Truth,8
737,ssd_mobilenet_v1_ppn_coco,738.0,8,1.0,0.0,55.65610859728507,7.0,Ground Truth,8
738,ssd_mobilenet_v1_ppn_coco,739.0,6,1.0,0.25,55.7315233785822,7.0,Ground Truth,8
739,ssd_mobilenet_v1_ppn_coco,740.0,7,1.0,0.125,55.80693815987934,7.0,Ground Truth,8
740,ssd_mobilenet_v1_ppn_coco,741.0,8,1.0,0.0,55.88235294117647,7.0,Ground Truth,8
741,ssd_mobilenet_v1_ppn_coco,742.0,9,1.0,0.125,55.957767722473605,7.0,Ground Truth,8
742,ssd_mobilenet_v1_ppn_coco,743.0,9,0.0,0.2857142857142857,56.03318250377074,7.0,Ground Truth,7
743,ssd_mobilenet_v1_ppn_coco,744.0,8,0.0,0.14285714285714285,56.10859728506787,7.0,Ground Truth,7
744,ssd_mobilenet_v1_ppn_coco,745.0,8,0.0,0.14285714285714285,56.18401206636501,7.0,Ground Truth,7
745,ssd_mobilenet_v1_ppn_coco,746.0,7,0.0,0.0,56.25942684766214,7.0,Ground Truth,7
746,ssd_mobilenet_v1_ppn_coco,747.0,6,0.0,0.14285714285714285,56.334841628959275,7.0,Ground Truth,7
747,ssd_mobilenet_v1_ppn_coco,748.0,7,0.0,0.0,56.41025641025641,7.0,Ground Truth,7
748,ssd_mobilenet_v1_ppn_coco,749.0,6,0.0,0.14285714285714285,56.48567119155354,7.0,Ground Truth,7
749,ssd_mobilenet_v1_ppn_coco,750.0,7,0.0,0.0,56.56108597285068,7.0,Ground Truth,7
750,ssd_mobilenet_v1_ppn_coco,751.0,6,0.0,0.14285714285714285,56.63650075414781,7.0,Ground Truth,7
751,ssd_mobilenet_v1_ppn_coco,752.0,8,0.0,0.14285714285714285,56.711915535444945,7.0,Ground Truth,7
752,ssd_mobilenet_v1_ppn_coco,753.0,7,0.0,0.0,56.787330316742086,7.0,Ground Truth,7
753,ssd_mobilenet_v1_ppn_coco,754.0,7,0.0,0.0,56.86274509803922,7.0,Ground Truth,7
754,ssd_mobilenet_v1_ppn_coco,755.0,7,0.0,0.0,56.938159879336354,7.0,Ground Truth,7
755,ssd_mobilenet_v1_ppn_coco,756.0,8,0.0,0.14285714285714285,57.01357466063349,7.0,Ground Truth,7
756,ssd_mobilenet_v1_ppn_coco,757.0,8,0.0,0.14285714285714285,57.08898944193062,7.0,Ground Truth,7
757,ssd_mobilenet_v1_ppn_coco,758.0,7,0.0,0.0,57.164404223227756,7.0,Ground Truth,7
758,ssd_mobilenet_v1_ppn_coco,759.0,6,0.0,0.14285714285714285,57.23981900452489,7.0,Ground Truth,7
759,ssd_mobilenet_v1_ppn_coco,760.0,5,0.0,0.2857142857142857,57.31523378582202,7.0,Ground Truth,7
760,ssd_mobilenet_v1_ppn_coco,761.0,5,0.0,0.2857142857142857,57.39064856711916,7.0,Ground Truth,7
761,ssd_mobilenet_v1_ppn_coco,762.0,6,0.0,0.14285714285714285,57.46606334841629,7.0,Ground Truth,7
762,ssd_mobilenet_v1_ppn_coco,763.0,5,0.0,0.2857142857142857,57.541478129713425,7.0,Ground Truth,7
763,ssd_mobilenet_v1_ppn_coco,764.0,6,0.0,0.14285714285714285,57.61689291101056,7.0,Ground Truth,7
764,ssd_mobilenet_v1_ppn_coco,765.0,6,0.0,0.14285714285714285,57.69230769230769,7.0,Ground Truth,7
765,ssd_mobilenet_v1_ppn_coco,766.0,5,0.0,0.2857142857142857,57.76772247360483,7.0,Ground Truth,7
766,ssd_mobilenet_v1_ppn_coco,767.0,4,0.0,0.42857142857142855,57.84313725490196,7.0,Ground Truth,7
767,ssd_mobilenet_v1_ppn_coco,768.0,4,0.0,0.42857142857142855,57.918552036199095,7.0,Ground Truth,7
768,ssd_mobilenet_v1_ppn_coco,769.0,6,0.0,0.14285714285714285,57.99396681749623,7.0,Ground Truth,7
769,ssd_mobilenet_v1_ppn_coco,770.0,7,0.0,0.0,58.06938159879336,7.0,Ground Truth,7
770,ssd_mobilenet_v1_ppn_coco,771.0,6,0.0,0.14285714285714285,58.1447963800905,7.0,Ground Truth,7
771,ssd_mobilenet_v1_ppn_coco,772.0,7,0.0,0.0,58.22021116138763,7.0,Ground Truth,7
772,ssd_mobilenet_v1_ppn_coco,773.0,10,0.0,0.42857142857142855,58.295625942684765,7.0,Ground Truth,7
773,ssd_mobilenet_v1_ppn_coco,774.0,10,0.0,0.42857142857142855,58.3710407239819,7.0,Ground Truth,7
774,ssd_mobilenet_v1_ppn_coco,775.0,9,0.0,0.2857142857142857,58.44645550527903,7.0,Ground Truth,7
775,ssd_mobilenet_v1_ppn_coco,776.0,8,0.0,0.14285714285714285,58.52187028657617,7.0,Ground Truth,7
776,ssd_mobilenet_v1_ppn_coco,777.0,7,0.0,0.0,58.5972850678733,7.0,Ground Truth,7
777,ssd_mobilenet_v1_ppn_coco,778.0,7,0.0,0.0,58.672699849170435,7.0,Ground Truth,7
778,ssd_mobilenet_v1_ppn_coco,779.0,7,0.0,0.0,58.748114630467576,7.0,Ground Truth,7
779,ssd_mobilenet_v1_ppn_coco,780.0,6,0.0,0.14285714285714285,58.82352941176471,7.0,Ground Truth,7
780,ssd_mobilenet_v1_ppn_coco,781.0,5,0.0,0.2857142857142857,58.898944193061844,7.0,Ground Truth,7
781,ssd_mobilenet_v1_ppn_coco,782.0,6,0.0,0.14285714285714285,58.97435897435898,7.0,Ground Truth,7
782,ssd_mobilenet_v1_ppn_coco,783.0,6,0.0,0.14285714285714285,59.04977375565611,7.0,Ground Truth,7
783,ssd_mobilenet_v1_ppn_coco,784.0,8,0.0,0.14285714285714285,59.125188536953246,7.0,Ground Truth,7
784,ssd_mobilenet_v1_ppn_coco,785.0,7,0.0,0.0,59.20060331825038,7.0,Ground Truth,7
785,ssd_mobilenet_v1_ppn_coco,786.0,8,0.0,0.14285714285714285,59.276018099547514,7.0,Ground Truth,7
786,ssd_mobilenet_v1_ppn_coco,787.0,5,0.0,0.2857142857142857,59.35143288084465,7.0,Ground Truth,7
787,ssd_mobilenet_v1_ppn_coco,788.0,7,0.0,0.0,59.42684766214178,7.0,Ground Truth,7
788,ssd_mobilenet_v1_ppn_coco,789.0,9,0.0,0.2857142857142857,59.502262443438916,7.0,Ground Truth,7
789,ssd_mobilenet_v1_ppn_coco,790.0,8,0.0,0.14285714285714285,59.57767722473605,7.0,Ground Truth,7
790,ssd_mobilenet_v1_ppn_coco,791.0,7,0.0,0.0,59.653092006033184,7.0,Ground Truth,7
791,ssd_mobilenet_v1_ppn_coco,792.0,8,0.0,0.14285714285714285,59.72850678733032,7.0,Ground Truth,7
792,ssd_mobilenet_v1_ppn_coco,793.0,6,0.0,0.14285714285714285,59.80392156862745,7.0,Ground Truth,7
793,ssd_mobilenet_v1_ppn_coco,794.0,5,0.0,0.2857142857142857,59.879336349924586,7.0,Ground Truth,7
794,ssd_mobilenet_v1_ppn_coco,795.0,6,0.0,0.14285714285714285,59.95475113122172,7.0,Ground Truth,7
